Country,Quality Score,SDGi,Life Expectancy,HDI,Per Capita GDP,Region,Income Group,Population (millions),Cropland Footprint,Grazing Footprint,Forest Product Footprint,Fish Footprint,Built up land,Carbon Footprint,Total Ecological Footprint (Production),Cropland Footprint.1,Grazing Footprint.1,Forest Product Footprint.1,Fish Footprint.1,Built up land.1,Carbon Footprint.1,Total Ecological Footprint (Consumption),Cropland,Grazing land,Forest land,Fishing ground,Built up land.2,Total biocapacity ,Ecological (Deficit) or Reserve,Number of Earths required,Number of Countries required,"actual 
Country Overshoot Day 
2018"
"Tanzania, United Republic of",3A,56.4,65.015,0.524,931.3041204253866,Africa,LI,56.3133984374997,0.444377567606418,0.285459299408539,0.201178355223594,0.0865418041857202,0.0649640220712573,0.0682311074207814,1.15075215591631,0.413351827430761,0.283520092449183,0.205337604335375,0.0768688793634451,0.0649640220712573,0.128910369191484,1.17295279484151,0.444377567606418,0.285459299408539,0.137477687434075,0.0517021829689296,0.0649640220712573,0.983980759489219,-0.1889720353522909,0.7411444360977318,1.192048506568752,
Timor-Leste,2A,,69.26,0.599,839.8858211204004,Asia-Pacific,LM,1.26796997070312,0.170365710576939,0.0536039183276116,0.0252795287405839,0.00207538868247619,0.0382327324812117,0.103422559436241,0.392979838245063,0.33603669045124,0.058530786416343,0.0315932299328697,0.0245401318854681,0.0382327324812117,0.103422559436241,0.592356130603373,0.170365710576939,0.0536039183276116,0.574017999033057,0.829900605087337,0.0382327324812117,1.66612096550616,1.073764834902787,0.3742873987050707,0.3555300862704275,
Togo,3A,53.2,60.76,0.51,676.9881070921215,Africa,LI,7.8890898437500105,0.33498223015405,0.0975197629990918,0.227690400129436,0.0131112090817868,0.0268327894214907,0.0865691680131775,0.786705559799033,0.370508986948896,0.0929927486108598,0.232955795891443,0.0723767001086574,0.0268327894214907,0.248064258983236,1.04373127996458,0.33498223015405,0.100304955363294,0.113681373184178,0.018094262354392,0.0268327894214907,0.593895610477406,-0.4498356694871739,0.6594942561447545,1.7574322179710524,
Tonga,2B,,70.801,0.723,4377.67576717754,Asia-Pacific,LM,0.103196998596191,,,,,,,1.00229977503106,,,,,,,2.92057652446973,,,,,,1.08131338559802,-1.83926313887171,1.845401665632136,2.700952899842728,1900-07-15 18:56:02.576
Uganda,3A,53.5,62.973,0.538,933.7148072737464,Africa,LI,42.7290000000001,0.261472910558377,0.127932374616391,0.47255923996005,0.0840237374449173,0.0332760188279165,0.0438086794696457,1.0230729608773,0.23041611756227,0.126405170933445,0.480022812558492,0.0802842172403363,0.0332760188279165,0.108552281158344,1.0589566182808,0.261472910558377,0.127932374616391,0.00939401842018304,0.034999762386089,0.0332760188279165,0.467075084808956,-0.5918815334718439,0.6691145706453877,2.2672085339639483,
Uruguay,3A,74.5,77.77,0.816,14617.543247214457,South America,UM,3.44928002929686,0.989639725211958,4.20466661318131,3.1819536258069,0.182540875190675,0.0996278014662763,0.643566369619876,9.301995010477,0.149610076716459,0.0660189281746904,0.27690918371446,0.0676554713702281,0.0996278014662763,0.598799056269863,1.25862051771198,0.989639725211958,4.77702080239695,1.30696681481338,2.14742000657677,0.0996278014662763,9.32067515046533,8.06205463275335,0.7952746248298286,0.13503533782626723,
Vanuatu,2C,60.5,70.323,0.603,2864.828553309515,Asia-Pacific,LM,0.292679992675782,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,3A,52.9,66.096,0.468,632.9095886640682,Middle East/Central Asia,LM,28.4986992187499,0.0414388684042698,0.101234713393682,0.00765900201904935,0.0485682563951762,0.0249114849853378,0.109249803862712,0.333062129060227,0.168041143463636,0.10865166860115,0.0204446594170543,0.033403326898751,0.0249114849853378,0.153089424637954,0.508541708003883,0.0414388684042698,0.101234713393682,0.0355189438139295,0.171547310135923,0.0249114849853378,0.374651320733143,-0.13389038727073999,0.32132824020564493,1.3573733225035327,
Zambia,3A,53.4,,0.582,1678.1814641262492,Africa,LM,17.3516992187499,0.220545578087575,0.130643257591453,0.608300798668467,0.00866593241563347,0.0434829536622605,0.157293988844322,1.16893250926971,0.207057034278858,0.130973906355631,0.615155172090632,0.0517495026345424,0.0434829536622605,0.235610439023934,1.28402900804586,0.220545578087575,0.760214891997718,0.719844513247751,0.0193675737405627,0.0434829536622605,1.76345551073587,0.47942650269000997,0.8113292873221437,0.7281323516406997,
Zimbabwe,3A,58.7,,0.569,1305.8010537606497,Africa,LI,14.4387998046875,0.152608386369051,0.301816497692032,0.272790171192138,0.00176597368058476,0.0232045151661352,0.293603793401687,1.04578933750163,0.19339808663355,0.303349375927527,0.285176496647743,0.00722420833848481,0.0232045151661352,0.403335632608152,1.21568831532159,0.152608386369051,0.301816497692032,0.134279962652494,0.00987033676248933,0.0232045151661352,0.621779698642202,-0.5939086166793881,0.7681473925396676,1.9551753104456824,
